,Brnd_Name,Gnrc_Name,Tot_Mftr,Mftr_Name,Tot_Spndng_2017,Tot_Dsg_Unts_2017,Tot_Clms_2017,Tot_Benes_2017,Avg_Spnd_Per_Dsg_Unt_Wghtd_2017,Avg_Spnd_Per_Clm_2017,Avg_Spnd_Per_Bene_2017,Outlier_Flag_2017,Tot_Spndng_2018,Tot_Dsg_Unts_2018,Tot_Clms_2018,Tot_Benes_2018,Avg_Spnd_Per_Dsg_Unt_Wghtd_2018,Avg_Spnd_Per_Clm_2018,Avg_Spnd_Per_Bene_2018,Outlier_Flag_2018,Tot_Spndng_2019,Tot_Dsg_Unts_2019,Tot_Clms_2019,Tot_Benes_2019,Avg_Spnd_Per_Dsg_Unt_Wghtd_2019,Avg_Spnd_Per_Clm_2019,Avg_Spnd_Per_Bene_2019,Outlier_Flag_2019,Tot_Spndng_2020,Tot_Dsg_Unts_2020,Tot_Clms_2020,Tot_Benes_2020,Avg_Spnd_Per_Dsg_Unt_Wghtd_2020,Avg_Spnd_Per_Clm_2020,Avg_Spnd_Per_Bene_2020,Outlier_Flag_2020,Tot_Spndng_2021,Tot_Dsg_Unts_2021,Tot_Clms_2021,Tot_Benes_2021,Avg_Spnd_Per_Dsg_Unt_Wghtd_2021,Avg_Spnd_Per_Clm_2021,Avg_Spnd_Per_Bene_2021,Outlier_Flag_2021,Chg_Avg_Spnd_Per_Dsg_Unt_20_21,CAGR_Avg_Spnd_Per_Dsg_Unt_17_21
1006,TRUEPLUS PEN NEEDLE,"Pen Needle, Diabetic",1,Nipro Diag/Triv,729137.5,3174718.0,27023.0,12334.0,0.229680767,26.98210783,59.11606129,0.0,3329297.99,14568920.94,117411.0,48679.0,0.228531914,28.35592909,68.39290022,0.0,5510042.48,24226858.79,198812.0,74029.0,0.22748529,27.71483854,74.43086466,0.0,5782904.02,25597631.1,205472.0,78673.0,0.22588894,28.14448694,73.50557396,0.0,5743263.51,25737174.57,204768,81501.0,0.223157758,28.0476613,70.46862628,0,-0.01209082,-0.007176976
1007,TRULICITY,Dulaglutide,1,Eli Lilly & Co.,698704827.4,2118992.5,812317.0,161049.0,329.7502786,860.1381325,4338.461135,0.0,1360490301.0,3746155.0,1383553.0,263631.0,363.2058643,983.3308163,5160.585443,0.0,2272876284.0,5958854.71,2138442.0,392939.0,381.4675414,1062.865527,5784.29803,0.0,3284873062.0,8198995.5,2823185.0,497327.0,400.6823333,1163.53447,6605.056757,0.0,4702174724.0,10874597.36,3704201,663858.0,432.4276356,1269.416731,7083.103199,0,0.079228106,0.070118981
1008,TRUMENBA,"N.Meningitidis B,Lipid Fhbp Rc",1,Wyeth/Pfizer,99243.29,1019.5,1138.0,1041.0,97.34506131,87.20851494,95.33457253,1.0,86432.02,293.5,519.0,385.0,294.4872913,166.535684,224.4987533,0.0,131672.93,410.0,781.0,604.0,321.1534878,168.5953009,218.0015397,0.0,114198.97,336.5,651.0,497.0,339.3728678,175.4208449,229.7765996,0.0,109721.56,294.5,551,448.0,372.5689644,199.1316878,244.9141964,0,0.097816001,0.398695533
1009,TRUSOPT,Dorzolamide HCl,1,Merck Sharp & D,280286.64,34520.0,2689.0,1059.0,8.119543453,104.2345259,264.6710482,0.0,684410.28,89694.0,8160.0,4496.0,7.630502375,83.87380882,152.2264858,0.0,192859.06,26235.0,2007.0,669.0,7.351212502,96.09320379,288.2796114,0.0,152983.14,20153.0,1466.0,362.0,7.591085198,104.3541201,422.6053591,0.0,121701.98,16140.0,1144,290.0,7.540395291,106.3828497,419.662,0,-0.006677557,-0.018329759
1010,TWINRIX,Hepatitis A And B Vaccine/PF,1,Glaxosmithkline,3534988.57,30738.5,30615.0,19273.0,115.0056724,115.4659014,183.4166227,0.0,5391748.5,45067.5,44930.0,27975.0,119.6371618,120.0033051,192.7345308,0.0,8365380.24,66914.0,66819.0,40809.0,125.0168909,125.1946339,204.9886113,0.0,5180726.05,39709.5,39672.0,27230.0,130.4656581,130.5889809,190.2580261,0.0,3905468.26,28759.0,28736,19057.0,135.799863,135.9085558,204.9361526,0,0.040885893,0.042425478
1011,TYBOST,Cobicistat,1,Gilead Sciences,180763.87,25954.0,813.0,162.0,6.96477884,222.3417835,1115.826358,0.0,205646.73,27177.0,846.0,164.0,7.56694006,243.0812411,1253.943476,0.0,220253.19,28065.0,806.0,141.0,7.847966863,273.2669851,1562.079362,0.0,233323.32,27980.0,804.0,145.0,8.338932094,290.2031343,1609.126345,0.0,241058.5,27184.0,752,157.0,8.867661124,320.556516,1535.404459,0,0.063404885,0.06224682
1012,TYMLOS,Abaloparatide,1,"Radius Health,",4900125.31,4619.16,2455.0,1183.0,1060.826061,1995.977723,4142.11776,0.0,52078136.19,46573.159,26092.0,6479.0,1118.20064,1995.942672,8037.989843,0.0,109796513.4,92434.187,53449.0,11120.0,1187.834469,2054.229516,9873.787177,0.0,132756710.0,103597.56,60036.0,11704.0,1281.465606,2211.285062,11342.84945,0.0,137835466.4,98193.56,58817,11638.0,1403.711877,2343.463053,11843.56989,0,0.095395671,0.07252753
1013,TYPHIM VI,Typhoid Vi Polysacch Vaccine,1,Sanofi-Pasteur,1339612.96,11670.5,13455.0,13432.0,130.5270262,99.56246451,99.73294818,1.0,1972693.85,15124.0,17452.0,17334.0,147.9936014,113.0354028,113.8048835,1.0,2250900.45,15715.55,20302.0,20239.0,159.0705748,110.8708723,111.2159914,0.0,558021.08,3730.0,4872.0,4859.0,162.5767246,114.5363465,114.8427825,0.0,551905.9,3252.0,4650,4635.0,172.9798902,118.6894409,119.0735491,1,0.063989268,0.072935941
1014,TYSABRI,Natalizumab,1,Biogen-Idec,38522761.28,95137.0,6221.0,858.0,404.9188148,6192.374422,44898.32317,0.0,34206200.83,80190.0,5346.0,736.0,426.5644199,6398.466298,46475.81635,0.0,35250600.81,78510.0,5215.0,657.0,448.9950428,6759.463243,53653.88251,0.0,41553342.14,87340.0,5732.0,749.0,475.7653096,7249.361853,55478.42742,0.0,43445960.06,83320.0,5532,701.0,521.4349503,7853.571956,61977.11849,0,0.095991952,0.065265949
1015,ULTICARE,"Syring-Needl,Disp,Insul,0.3 Ml",1,Ultimed Inc,124685.81,501917.0,4505.0,1863.0,0.248211097,27.67720533,66.92743425,0.0,114889.69,450365.0,3860.0,1698.0,0.254743866,29.76416839,67.66177267,0.0,109112.53,419710.0,3532.0,1647.0,0.258590504,30.89256229,66.24925926,0.0,130774.44,455110.0,3729.0,1584.0,0.288063058,35.06957361,82.55962121,0.0,132218.59,400906.0,3147,1420.0,0.330577291,42.01416905,93.1116831,0,0.147586549,0.074268783
1016,ULTICARE,"Syringe And Needle,Insulin,1ml",1,Ultimed Inc,414646.68,1644338.0,14500.0,5324.0,0.251454098,28.59632276,77.88254696,0.0,358217.33,1426334.0,12247.0,4608.0,0.251155078,29.24939414,77.73813585,0.0,336419.95,1317786.0,11179.0,4239.0,0.255033882,30.09392164,79.36304553,0.0,361725.8,1279913.0,10689.0,4016.0,0.281853093,33.84093928,90.07116534,0.0,331555.79,1012842.0,8498,3345.0,0.32535416,39.0157437,99.11981764,0,0.154339504,0.066533279
1017,ULTICARE,"Syringe-Needle,Insulin,0.5 Ml",1,Ultimed Inc,352151.79,1408831.0,12525.0,4683.0,0.248916388,28.11591138,75.19790519,0.0,306827.04,1224302.0,10362.0,3962.0,0.249715873,29.61079328,77.4424634,0.0,280649.64,1080969.0,9042.0,3605.0,0.259238712,31.03844725,77.85010818,0.0,319018.39,1110230.333,8914.0,3565.0,0.287182481,35.78846646,89.4862244,0.0,281761.14,857101.433,6877,2915.0,0.327637724,40.97151956,96.65905317,0,0.140869466,0.071112537
1018,ULTICARE INSULIN SYRINGE,"Syrge-Ndl,Ins 0.3 Ml Half Mark",1,Ultimed Inc,5250.31,20110.0,169.0,84.0,0.261079562,31.06692308,62.50369048,0.0,10392.52,39340.0,320.0,155.0,0.264171835,32.476625,67.04851613,0.0,14712.91,55300.0,494.0,262.0,0.266056239,29.78321862,56.15614504,0.0,23002.35,77980.0,660.0,318.0,0.294977558,34.85204546,72.33443396,0.0,23198.07,76850.0,610,310.0,0.301861679,38.02962295,74.83248387,0,0.023337776,0.036952294
1019,ULTICARE INSULIN SYRINGE,"Syring-Needl,Disp,Insul,0.3 Ml",1,Ultimed Inc,8054.81,32043.0,289.0,153.0,0.251375027,27.87131488,52.64581699,0.0,14861.68,57357.0,464.0,222.0,0.259108391,32.02948276,66.94450451,0.0,23070.61,86570.0,738.0,368.0,0.266496592,31.26098916,62.691875,0.0,37606.17,128520.0,1025.0,496.0,0.292609477,36.68894634,75.81889113,0.0,40459.94,134983.0,1087,552.0,0.299741004,37.22165593,73.29699275,0,0.024372168,0.044975256
1020,ULTICARE INSULIN SYRINGE,"Syringe And Needle,Insulin,1ml",1,Ultimed Inc,27176.66,106916.0,933.0,430.0,0.254187025,29.12825295,63.20153488,0.0,50826.61,195958.0,1736.0,684.0,0.259375019,29.27800115,74.30790936,0.0,65936.48,251391.0,2323.0,852.0,0.262286558,28.38419285,77.39023474,0.0,102905.0,350723.909,2994.0,1133.0,0.293407428,34.37040748,90.82524272,0.0,108614.31,360280.0,3020,1143.0,0.301471939,35.96500331,95.02564305,0,0.027485707,0.043574308
1021,ULTICARE INSULIN SYRINGE,"Syringe-Needle,Insulin,0.5 Ml",1,Ultimed Inc,24632.92,95660.0,877.0,397.0,0.257504913,28.0877081,62.04765743,0.0,46300.19,176190.0,1728.0,661.0,0.262785572,26.79409144,70.04567322,0.0,60426.61,225568.0,2128.0,858.0,0.267886447,28.39596335,70.42728438,0.0,87326.53,296520.0,2579.0,1020.0,0.294504688,33.86061652,85.6142451,0.0,95974.54,318001.0,2625,1099.0,0.301805781,36.56172952,87.32897179,0,0.024791092,0.040484245
1022,ULTICARE PEN NEEDLE,"Pen Needle, Diabetic",1,Ultimed Inc,10809554.6,29507662.67,258005.0,88687.0,0.366173471,41.8966865,121.884319,0.0,12671111.09,34049555.65,290330.0,101090.0,0.372031713,43.64382286,125.344852,0.0,14181250.92,37527890.24,312537.0,111636.0,0.377709498,45.37463059,127.0311631,0.0,17985565.43,41733543.58,339263.0,116989.0,0.430957137,53.01363671,153.7372354,0.0,19215127.8,41068785.07,325313,117538.0,0.468056343,59.06658449,163.4801324,0,0.086085605,0.063292657
1023,ULTRA-FINE MICRO PEN NEEDLE,"Pen Needle, Diabetic",1,Bd Diabetes,116138.04,291346.0,2069.0,1940.0,0.398625826,56.13245046,59.86496907,0.0,2080708.48,5080446.0,36546.0,19628.0,0.409552327,56.93395939,106.0071571,0.0,4473756.88,10498381.0,69373.0,32817.0,0.42613779,64.48844478,136.3243709,0.0,6305787.4,13798312.8,92153.0,39863.0,0.456996989,68.4273697,158.1864737,0.0,7925377.08,15803304.91,105693,46415.0,0.501501245,74.9848815,170.7503411,0,0.097384133,0.059074827
1024,ULTRA-FINE MINI PEN NEEDLE,"Pen Needle, Diabetic",1,Bd Diabetes,51279636.6,134689804.2,978765.0,351110.0,0.380723967,52.39218464,146.0500601,0.0,55143784.48,137389485.6,976869.0,353300.0,0.401368302,56.44951829,156.0820393,0.0,57454167.5,136299171.3,943797.0,346939.0,0.421529837,60.8755564,165.6030815,0.0,60425311.43,134962057.1,912361.0,331586.0,0.447720735,66.22960805,182.2311902,0.0,64002910.8,132440332.5,879623,330749.0,0.483258458,72.76175225,193.5090077,0,0.079374752,0.06143233
1025,ULTRA-FINE NANO PEN NEEDLE,"Pen Needle, Diabetic",1,Bd Diabetes,79428872.49,191199505.2,1309846.0,463555.0,0.415424048,60.63985575,171.3472457,0.0,92642476.9,216268145.7,1461419.0,523585.0,0.428368573,63.39213935,176.9387528,0.0,102498545.1,228210832.2,1500919.0,558665.0,0.449139702,68.29052409,183.4704969,0.0,93832918.98,201821078.1,1296670.0,503365.0,0.464931215,72.36453298,186.41129,0.0,42467316.49,95100092.51,607989,274695.0,0.446553893,69.84882373,154.5980687,0,-0.03952697,0.018229233
1026,ULTRA-FINE ORIGINAL PEN NEEDLE,"Pen Needle, Diabetic",1,Bd Diabetes,7191104.48,18125917.66,129850.0,49989.0,0.396730506,55.38008841,143.8537374,0.0,7394310.48,17685507.0,125606.0,48271.0,0.4181,58.86908651,153.1832877,0.0,7302482.48,16627627.17,114712.0,43648.0,0.439177665,63.65927261,167.3039425,0.0,7488152.34,16259850.89,108620.0,40963.0,0.460530197,68.93898306,182.8028304,0.0,7260258.03,15087377.43,100656,39034.0,0.481214052,72.12941136,185.9983099,0,0.044913135,0.049447401
1027,ULTRA-FINE SHORT PEN NEEDLE,"Pen Needle, Diabetic",1,Bd Diabetes,53578779.74,143453641.7,996422.0,365906.0,0.373491946,53.771173,146.4277157,0.0,55937277.13,142519420.2,978612.0,361646.0,0.392488806,57.15981117,154.6741209,0.0,56357615.39,136873733.6,920424.0,343639.0,0.411748945,61.23005853,164.0023845,0.0,58176154.7,132627711.1,875129.0,321173.0,0.43864253,66.4772333,181.1365049,0.0,61083975.54,128125700.7,832606,316188.0,0.476750373,73.36480345,193.188785,0,0.086876763,0.06292458
1028,ULTRA-THIN II,"Pen Needle, Diabetic",1,Delta Hi-Tech,137259.75,463391.0,3876.0,1789.0,0.296251062,35.4127322,76.72428731,0.0,102636.33,346611.0,2851.0,1256.0,0.296112881,36.00011575,81.71682325,0.0,53041.51,212988.0,1722.0,788.0,0.249034627,30.80227062,67.31156091,0.0,40377.39,186536.0,1454.0,690.0,0.216489052,27.76986933,58.51795652,0.0,38805.03,180350.0,1394,687.0,0.215166717,27.83718078,56.48475983,0,-0.006108094,-0.07683614
1029,ULTRA-THIN II,"Syring-Needl,Disp,Insul,0.3 Ml",1,Delta Hi-Tech,24647.2,99253.0,778.0,363.0,0.248216878,31.68020566,67.89862259,0.0,19281.43,76110.0,637.0,266.0,0.251952657,30.26912088,72.48657895,0.0,10973.72,50340.0,494.0,221.0,0.215845557,22.2140081,49.65484163,0.0,7534.83,42490.0,370.0,143.0,0.177934253,20.36440541,52.69111888,0.0,6026.83,33810.0,284,123.0,0.180002572,21.22123239,48.99861789,0,0.011624063,-0.077190938
1030,ULTRA-THIN II,"Syringe And Needle,Insulin,1ml",1,Delta Hi-Tech,49134.25,192911.0,1785.0,795.0,0.254753825,27.52619048,61.80408805,0.0,59813.7,222513.0,2066.0,928.0,0.268657436,28.95145208,64.4544181,0.0,41400.35,176734.0,1864.0,740.0,0.234473768,22.2104882,55.94641892,0.0,31527.83,152365.0,1630.0,553.0,0.207710806,19.34222699,57.01235081,0.0,25832.92,126114.0,1345,423.0,0.205815451,19.20663197,61.07073286,0,-0.00912497,-0.051932377
1031,ULTRA-THIN II,"Syringe-Needle,Insulin,0.5 Ml",1,Delta Hi-Tech,47088.62,189152.0,1838.0,672.0,0.249044713,25.61948858,70.07235119,0.0,37897.01,157070.0,1487.0,581.0,0.241760567,25.48554808,65.2272117,0.0,28626.49,132218.0,1301.0,510.0,0.216573007,22.00345119,56.13037255,0.0,19775.17,113576.0,1003.0,377.0,0.174208024,19.71602193,52.45403183,0.0,15210.89,81860.0,748,282.0,0.186285254,20.33541444,53.93932624,0,0.069326486,-0.070016404
1032,ULTRACET,Tramadol HCl/Acetaminophen,1,Janssen Pharm.,712257.33,286489.0,2227.0,456.0,2.486159434,319.8281679,1561.967829,0.0,593818.85,236346.0,1862.0,366.0,2.51249799,318.9145274,1622.455874,0.0,521561.73,207345.0,1659.0,283.0,2.515429502,314.3832007,1842.974311,0.0,347390.56,137990.0,1184.0,228.0,2.517505327,293.4041892,1523.642807,0.0,4982.61,1919.0,45,26.0,2.596461699,110.7246667,191.6388462,0,0.031362942,0.010911731
1033,ULTRAVATE,Halobetasol Propionate,1,Sun Pharmaceuti,387173.45,25328.0,401.0,280.0,15.28638069,965.5198254,1382.762321,0.0,604346.92,39232.0,600.0,354.0,15.40443821,1007.244867,1707.194689,0.0,763461.32,49736.0,694.0,379.0,15.35027586,1100.088357,2014.409815,0.0,713858.9,46712.0,663.0,406.0,15.28213093,1076.710256,1758.273153,0.0,589962.64,38038.0,568,364.0,15.50982281,1038.66662,1620.776484,0,0.014899223,0.003634407
1034,UNASYN,Ampicillin Sodium/Sulbactam Na,1,Pfizer US Pharm,186806.97,199355.267,913.0,288.0,0.939312772,204.6078532,648.6353125,0.0,181235.82,104855.08,944.0,326.0,4.664249059,191.9870975,555.9380982,0.0,212380.56,239610.0,1117.0,347.0,2.067553417,190.1347896,612.0477233,0.0,115513.68,70793.0,652.0,185.0,1.921925594,177.1682209,624.3982703,0.0,139343.71,109271.4,827,248.0,1.375833461,168.4929988,561.8697984,1,-0.28413802,0.100117087
1035,UNITHROID,Levothyroxine Sodium,1,Amneal Pharmace,1043029.26,1770169.0,29065.0,7182.0,0.590731964,35.88609186,145.2282456,0.0,1278105.46,2421760.0,38951.0,11361.0,0.529306486,32.81316167,112.4993803,0.0,1497583.79,2873437.0,44525.0,11841.0,0.522659294,33.63467243,126.4744354,0.0,1716519.05,3273294.0,47915.0,12132.0,0.525113937,35.82425232,141.4868983,0.0,2006354.12,3846709.0,54085,14519.0,0.522468601,37.09631358,138.1881755,0,-0.005037643,-0.030232934
1036,UPTRAVI,Selexipag,1,Actelion Pharma,216458219.7,1094379.0,13098.0,1762.0,222.2121074,16526.05128,122848.0248,0.0,305315458.2,1347110.0,17378.0,2250.0,250.3882192,17569.07919,135695.7592,0.0,389893561.0,1629479.0,20763.0,2707.0,264.9441403,18778.28642,144031.6073,0.0,540954175.6,2069416.0,28501.0,3220.0,283.2823937,18980.1823,167998.1912,0.0,614909880.8,2212023.003,30926,3542.0,300.6466442,19883.26589,173605.2741,0,0.06129661,0.078504994
1037,UROCIT-K,Potassium Citrate,1,Mission Pharm.,319506.09,118560.0,936.0,236.0,2.812833938,341.3526603,1353.839364,0.0,292452.89,109404.0,867.0,230.0,2.751966119,337.3159054,1271.534304,0.0,287991.46,111272.0,796.0,202.0,2.664808395,361.7983166,1425.700297,0.0,256481.25,102113.0,671.0,175.0,2.511198228,382.2373323,1465.607143,0.0,196460.98,82239.0,466,124.0,2.412191787,421.5900858,1584.362742,0,-0.039425976,-0.037685709
1038,UROGESIC-BLUE,Methenam/Sod Phos/Mblue/Hyoscy,1,Edwards Pharm.,136984.37,39907.0,740.0,356.0,3.432590022,185.1140135,384.7875562,0.0,200644.28,53629.0,926.0,439.0,3.741339201,216.6784881,457.0484738,0.0,243762.3,62275.0,1035.0,355.0,3.914288238,235.5191304,686.6543662,0.0,191289.98,46805.0,818.0,294.0,4.086956094,233.8508313,650.6461905,0.0,162789.0,37988.0,664,235.0,4.285274297,245.1641566,692.7191489,0,0.048524672,0.057034525
1039,URSO,Ursodiol,1,Aptalis/Allerga,292153.13,67695.0,510.0,139.0,4.315726863,572.8492745,2101.821079,0.0,258005.41,53127.0,342.0,80.0,4.856389595,754.4017836,3225.067625,0.0,239233.78,44862.0,242.0,62.0,5.332659712,988.5693388,3858.609355,0.0,237965.25,44109.0,220.0,40.0,5.394936408,1081.660227,5949.13125,0.0,200026.03,37758.0,191,39.0,5.297580116,1047.256702,5128.872564,0,-0.018045865,0.052581895
1040,URSO FORTE,Ursodiol,1,Aptalis/Allerga,555199.04,87259.0,697.0,198.0,6.36265646,796.5552941,2804.035556,1.0,515068.53,62849.0,515.0,111.0,8.195333736,1000.133068,4640.257027,0.0,534847.52,57152.0,515.0,99.0,9.358334267,1038.538874,5402.500202,0.0,558870.51,58958.0,470.0,97.0,9.47912938,1189.086192,5761.55165,0.0,526474.27,53897.0,427,82.0,9.76815537,1232.96082,6420.417927,0,0.030490774,0.113123934
1041,V-GO 20,"Sub-Q Insulin Device, 20 Unit",1,Valeritas/Zeala,3979820.06,378044.0,10235.0,2307.0,10.52739909,388.8441681,1725.106225,0.0,5112230.11,441051.0,11716.0,2681.0,11.59101807,436.3460319,1906.837042,0.0,7747025.87,610784.0,16291.0,4002.0,12.68374068,475.540229,1935.788573,0.0,7705267.39,574363.0,14861.0,3604.0,13.41532688,518.4891589,2137.976523,0.0,8715638.97,610106.0,15273,3373.0,14.28545035,570.656647,2583.942772,0,0.0648604,0.079302573
1042,V-GO 30,"Sub-Q Insulin Device, 30 Unit",1,Valeritas/Zeala,4177959.98,395119.0,11131.0,2612.0,10.57392831,375.3445315,1599.52526,0.0,5304749.12,456600.0,12361.0,2925.0,11.617935,429.152101,1813.589443,0.0,7546158.24,594840.0,15772.0,3994.0,12.68603026,478.452843,1889.37362,0.0,7693943.71,573414.0,14754.0,3564.0,13.41778141,521.4818836,2158.794531,0.0,8640271.93,603674.0,15141,3359.0,14.3128111,570.6539812,2572.275061,0,0.066704745,0.078629129
1043,V-GO 40,"Sub-Q Insulin Device, 40 Unit",1,Valeritas/Zeala,6576335.82,621457.0,16798.0,3427.0,10.58212526,391.4951673,1918.977479,0.0,8414652.92,723229.0,19202.0,3946.0,11.63483892,438.2175253,2132.451323,0.0,11163945.87,880529.0,23106.0,4984.0,12.67868051,483.1622033,2239.957037,0.0,13284045.7,993348.0,24991.0,4882.0,13.37300292,531.5531872,2721.025338,0.0,12813420.41,894722.0,21871,4372.0,14.3211192,585.8634909,2930.791494,0,0.070897785,0.078576653
1044,VALCYTE,Valganciclovir HCl,1,"Genentech, Inc.",4507424.14,192851.0,1366.0,539.0,47.07211113,3299.724846,8362.567978,1.0,1996979.7,90158.0,605.0,272.0,45.79835422,3300.792893,7341.837132,1.0,2217881.75,126135.0,665.0,246.0,32.98595925,3335.160526,9015.779472,0.0,798253.26,26555.0,227.0,78.0,53.316233,3516.534185,10234.01615,1.0,577517.6,12988.0,126,43.0,65.38510304,4583.473016,13430.64186,0,0.226363893,0.085622371
1045,VALIUM,Diazepam,1,Roche Labs.,7347378.95,1159343.0,15441.0,3169.0,6.251151059,475.8356939,2318.516551,0.0,7323886.12,1140185.0,15413.0,3154.0,6.320074047,475.1758983,2322.094521,0.0,6638166.63,1039469.0,14195.0,2870.0,6.30816017,467.6411856,2312.950045,0.0,6555723.27,1016132.0,13861.0,2664.0,6.400214892,472.9617827,2460.857083,0.0,5976119.65,913690.0,12509,2421.0,6.478594307,477.7455952,2468.450909,0,0.012246373,0.008974517
1046,VALTREX,Valacyclovir HCl,1,Glaxosmithkline,4996359.62,356933.0,6844.0,1846.0,14.44275017,730.0350117,2706.58701,0.0,5209764.12,351747.0,6594.0,1763.0,15.3084407,790.0764513,2955.056222,0.0,5162952.1,332385.0,5858.0,1622.0,15.89303035,881.3506487,3183.077744,0.0,5304186.36,332062.0,5545.0,1571.0,16.37458434,956.5710298,3376.312132,0.0,4974774.88,306311.0,4950,1379.0,16.75152461,1005.005026,3607.523481,0,0.023019837,0.037769996
1047,VANCOCIN HCL,Vancomycin HCl,1,Ani Pharmaceuti,677440.1,7281.0,97.0,72.0,75.56681122,6983.918557,9408.890278,0.0,560182.96,5205.0,75.0,55.0,80.42137309,7469.106133,10185.14473,1.0,465591.83,4300.0,40.0,28.0,81.66344788,11639.79575,16628.27964,1.0,505344.47,3585.0,38.0,27.0,97.569917,13298.53868,18716.46185,1.0,571143.56,3999.0,42,26.0,84.32802452,13598.65619,21967.06,1,-0.13571696,0.027803773
1048,VANCOMYCIN,Vancomycin HCl In 5 % Dextrose,1,Baxter Healthca,207170.71,2218936.0,3247.0,1136.0,0.093364888,63.8037296,182.3685828,0.0,177727.15,1960478.0,2845.0,940.0,0.090655009,62.47,189.0714362,0.0,139322.9,1619879.0,2152.0,732.0,0.086008214,64.74112454,190.3318306,0.0,91489.75,1046250.0,1482.0,504.0,0.0874454,61.73397436,181.5272818,0.0,76406.99,880204.0,1326,396.0,0.086806002,57.6221644,192.9469444,0,-0.007311973,-0.018045095
1049,VANCOMYCIN HCL,Vancomycin HCl In 5 % Dextrose,1,Baxter Healthca,1196040.7,9603695.0,8505.0,2841.0,0.124539638,140.6279483,420.9928546,0.0,1159072.1,7373837.0,6805.0,2331.0,0.157187106,170.3265393,497.2424281,0.0,852797.22,5999944.0,5231.0,1860.0,0.142134197,163.0275703,458.493129,0.0,594068.17,4206401.0,3349.0,1258.0,0.141229562,177.3867334,472.2322496,0.0,492782.28,3496556.0,2763,986.0,0.140933616,178.3504452,499.7791886,0,-0.002095496,0.031399102
1050,VANCOMYCIN HCL-0.9% NACL,Vancomycin/0.9 % Sod Chloride,1,Baxter Healthca,683376.95,5407014.0,7049.0,1980.0,0.123792301,96.94665201,345.1398737,0.0,875735.32,6915893.0,8683.0,2683.0,0.124432873,100.8563077,326.4015356,0.0,760081.77,6463899.0,8201.0,2421.0,0.115054345,92.68159615,313.9536431,0.0,617486.77,5265518.0,6493.0,2072.0,0.114070239,95.10038041,298.0148504,0.0,682259.44,5785368.0,6673,1889.0,0.114201166,102.2417863,361.1749285,0,0.00114778,-0.019959043
1051,VANCOMYCIN HCL-D5W,Vancomycin HCl In 5 % Dextrose,1,Baxter Healthca,52033.19,630493.0,1417.0,461.0,0.082527784,36.72067043,112.8702603,0.0,47602.87,601884.0,1355.0,397.0,0.079089775,35.13126937,119.9064736,0.0,32528.28,383106.0,906.0,308.0,0.084906736,35.90317881,105.6112987,0.0,17540.89,200600.0,549.0,181.0,0.087442124,31.95061931,96.91099448,0.0,13430.26,150500.0,412,138.0,0.089237608,32.59771845,97.32072464,0,0.020533403,0.019734081
1052,VANDAZOLE,Metronidazole,1,Upsher-Smith La,411850.66,408728.0,5665.0,4602.0,1.007639946,72.70091086,89.49384181,0.0,529828.24,494562.0,6828.0,5507.0,1.071308026,77.59640305,96.20995824,0.0,845267.18,766678.0,10642.0,8510.0,1.102506111,79.42747416,99.32634313,0.0,869884.21,827415.0,11517.0,8835.0,1.051327581,75.53045151,98.45888059,0.0,478693.07,534657.0,7441,5809.0,0.895327416,64.33181965,82.40541746,0,-0.148383975,-0.029112015
1053,VANISHPOINT,"Syringe And Needle,Insulin,1ml",1,Retractable Tec,115654.2,162616.0,1690.0,365.0,0.711210459,68.43443787,316.8608219,0.0,72481.49,102723.0,1078.0,242.0,0.705601375,67.23700371,299.5102893,0.0,55210.67,76589.0,792.0,221.0,0.720869446,69.71044192,249.8220362,0.0,36777.01,50667.0,552.0,151.0,0.725857264,66.62501812,243.5563576,0.0,24431.3,32644.0,362,127.0,0.748416248,67.48977901,192.3724409,0,0.031079091,0.012829327
1054,VANISHPOINT,"Syringe-Needle,Insulin,0.5 Ml",1,Retractable Tec,10507.72,14930.0,171.0,30.0,0.703799062,61.44865497,350.2573333,0.0,6966.27,9390.0,112.0,18.0,0.741881789,62.19883929,387.015,0.0,9876.63,14013.0,163.0,29.0,0.704819097,60.59282209,340.5734483,0.0,10680.55,14066.0,186.0,27.0,0.759316792,57.42231183,395.5759259,0.0,6465.53,8480.0,109,20.0,0.762444576,59.31678899,323.2765,0,0.004119207,0.020210758
1055,VAQTA,Hepatitis A Virus Vaccine/PF,1,Merck Sharp & D,1401282.17,15623.0,16974.0,16187.0,94.44559869,82.55462295,86.56836783,0.0,2450158.92,27377.5,27611.0,24949.0,89.76964207,88.73850712,98.20669847,0.0,4238548.48,46521.0,46599.0,42109.0,91.16247438,90.95792785,100.6565931,0.0,1204710.36,12553.5,12574.0,11675.0,95.97608155,95.80963576,103.1871829,0.0,543963.31,5232.0,5202,4852.0,103.9778398,104.5681103,112.1111521,0,0.08337242,0.024329704
